TITLE-ID,Name,Platforms,Price,Store-Link,Image-Link
CUSA03923,LUMO,"PS4, PS Vita","€17,99",https://store.playstation.com/#!/de-de/spiel/lumo/cid=EP4034-CUSA03923_00-LUMOCROSSBUY0000,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP4034-CUSA03923_00-LUMOCROSSBUY0000/1495795460000/image
NPEH00076,Lunar: Silver Star Harmony,"PS Vita, PSP","€12,99",https://store.playstation.com/#!/de-de/spiel/lunar-silver-star-harmony/cid=EP0184-NPEH00076_00-0000000000000000,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP0184-NPEH00076_00-0000000000000000/1489795820000/image
PCSB00237,Machinarium,PS Vita,"€5,99",https://store.playstation.com/#!/de-de/spiel/machinarium/cid=EP4360-PCSB00237_00-MACHINARIUM0FLGM,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP4360-PCSB00237_00-MACHINARIUM0FLGM/1495527394000/image
PCSB00591,MAGICAL BEAT,PS Vita,"€7,99",https://store.playstation.com/#!/de-de/spiel/magical-beat/cid=EP0036-PCSB00591_00-MAGICALBEAT00000,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP0036-PCSB00591_00-MAGICALBEAT00000/1495527357000/image
PCSB00681,Mahjong Carnival,PS Vita,"€5,99",https://store.playstation.com/#!/de-de/spiel/mahjong-carnival/cid=EP4384-PCSB00681_00-MAHJONGCARN0000E,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP4384-PCSB00681_00-MAHJONGCARN0000E/1495527267000/image
PCSB00584,Mahjong Gold,PS Vita,"€5,99",https://store.playstation.com/#!/de-de/spiel/mahjong-gold/cid=EP4384-PCSB00584_00-MAHJONGGOLD0000E,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP4384-PCSB00584_00-MAHJONGGOLD0000E/1495527372000/image
PCSB00442,Mahjong World Contest,PS Vita,"€5,99",https://store.playstation.com/#!/de-de/spiel/mahjong-world-contest/cid=EP4384-PCSB00442_00-MAHJONGWC000000E,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP4384-PCSB00442_00-MAHJONGWC000000E/1495527287000/image
NPEH00008,Major League Baseball 2K9 [PSP],"PSP, PS Vita","€7,99",https://store.playstation.com/#!/de-de/spiel/major-league-baseball-2k9-psp/cid=EP1001-NPEH00008_00-MLB2K9PSP0000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP1001-NPEH00008_00-MLB2K9PSP0000001/1489717673000/image
PCSF00354,Malicious™ Rebirth,PS Vita,"€12,99",https://store.playstation.com/#!/de-de/spiel/malicious-rebirth/cid=EP9000-PCSF00354_00-MALICIOUS0000000,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP9000-PCSF00354_00-MALICIOUS0000000/1495527268000/image
ULES01215,MANA KHEMIA: STUDENT ALLIANCE,"PS Vita, PSP","€9,99",https://store.playstation.com/#!/de-de/spiel/mana-khemia-student-alliance/cid=EP1063-ULES01215_00-GPCMANAKHE000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP1063-ULES01215_00-GPCMANAKHE000001/1489717106000/image
